code,x,y,pattern,iteration
01101001,01001100,0.375,0.71875,0,7
01101001,01001101,0.40625,0.71875,0,6
01101000,01001111,0.46875,0.75,0,5
01101001,01001110,0.4375,0.71875,0,6
01101001,01001111,0.46875,0.71875,0,6
01101010,01001101,0.40625,0.6875,0,7
01101011,01001100,0.375,0.65625,0,12
01101011,01001101,0.40625,0.65625,0,8
01101010,01001111,0.46875,0.6875,0,6
01101011,01001110,0.4375,0.65625,0,7
01101011,01001111,0.46875,0.65625,0,6
0110110,0100101,0.3125,0.625,0,12
0110111,0100100,0.25,0.5625,0,5263
0110111,0100101,0.3125,0.5625,0,104
01101100,01001001,0.28125,0.625,0,14
01101101,01001000,0.25,0.59375,0,16
01101101,01001001,0.28125,0.59375,0,26
01101100,01001011,0.34375,0.625,0,14
01101101,01001010,0.3125,0.59375,0,21
01101101,01001011,0.34375,0.59375,0,18
01101110,01001001,0.28125,0.5625,20,432
01101111,01001000,0.25,0.53125,32,434
01101111,01001001,0.28125,0.53125,4,40
01101110,01001011,0.34375,0.5625,0,29
01101111,01001010,0.3125,0.53125,8,380
01101111,01001011,0.34375,0.53125,0,19
0110110,0100111,0.4375,0.625,0,7
0110111,0100110,0.375,0.5625,0,14
0110111,0100111,0.4375,0.5625,0,8
01101100,01001101,0.40625,0.625,0,10
01101101,01001100,0.375,0.59375,0,23
01101101,01001101,0.40625,0.59375,0,11
01101100,01001111,0.46875,0.625,0,6
01101101,01001110,0.4375,0.59375,0,8
01101101,01001111,0.46875,0.59375,0,7
01101110,01001101,0.40625,0.5625,0,12
01101111,01001100,0.375,0.53125,0,12
01101111,01001101,0.40625,0.53125,0,9
01101110,01001111,0.46875,0.5625,0,7
01101111,01001110,0.4375,0.53125,0,7
01101111,01001111,0.46875,0.53125,0,7
01100,01011,0.75,1,0,4
01101,01010,0.5,0.75,0,5
01101,01011,0.75,0.75,0,4
011000,010101,0.625,1,0,4
011001,010100,0.5,0.875,0,5
011001,010101,0.625,0.875,0,4
0110000,0101001,0.5625,1,0,4
0110001,0101000,0.5,0.9375,0,5
0110001,0101001,0.5625,0.9375,0,4
01100000,01010001,0.53125,1,0,4
01100001,01010000,0.5,0.96875,0,4
01100001,01010001,0.53125,0.96875,0,4
01100000,01010011,0.59375,1,0,4
01100001,01010010,0.5625,0.96875,0,4
01100001,01010011,0.59375,0.96875,0,4
01100010,01010001,0.53125,0.9375,0,4
01100011,01010000,0.5,0.90625,0,5
01100011,01010001,0.53125,0.90625,0,5
01100010,01010011,0.59375,0.9375,0,4
01100011,01010010,0.5625,0.90625,0,4
01100011,01010011,0.59375,0.90625,0,4
0110000,0101011,0.6875,1,0,4
0110001,0101010,0.625,0.9375,0,4
0110001,0101011,0.6875,0.9375,0,4
01100000,01010101,0.65625,1,0,4
01100001,01010100,0.625,0.96875,0,4
01100001,01010101,0.65625,0.96875,0,4
01100000,01010111,0.71875,1,0,4
01100001,01010110,0.6875,0.96875,0,4
01100001,01010111,0.71875,0.96875,0,4
01100010,01010101,0.65625,0.9375,0,4
01100011,01010100,0.625,0.90625,0,4
01100011,01010101,0.65625,0.90625,0,4
01100010,01010111,0.71875,0.9375,0,4
01100011,01010110,0.6875,0.90625,0,4
01100011,01010111,0.71875,0.90625,0,4
0110010,0101001,0.5625,0.875,0,5
0110011,0101000,0.5,0.8125,0,5
0110011,0101001,0.5625,0.8125,0,5
01100100,01010001,0.53125,0.875,0,5
01100101,01010000,0.5,0.84375,0,5
01100101,01010001,0.53125,0.84375,0,5
01100100,01010011,0.59375,0.875,0,4
01100101,01010010,0.5625,0.84375,0,5
01100101,01010011,0.59375,0.84375,0,4
01100110,01010001,0.53125,0.8125,0,5
01100111,01010000,0.5,0.78125,0,5
01100111,01010001,0.53125,0.78125,0,5
01100110,01010011,0.59375,0.8125,0,5
01100111,01010010,0.5625,0.78125,0,5
01100111,01010011,0.59375,0.78125,0,5
0110010,0101011,0.6875,0.875,0,4
0110011,0101010,0.625,0.8125,0,4
0110011,0101011,0.6875,0.8125,0,4
01100100,01010101,0.65625,0.875,0,4
01100101,01010100,0.625,0.84375,0,4
01100101,01010101,0.65625,0.84375,0,4
01100100,01010111,0.71875,0.875,0,4
01100101,01010110,0.6875,0.84375,0,4
01100101,01010111,0.71875,0.84375,0,4
01100110,01010101,0.65625,0.8125,0,4
01100111,01010100,0.625,0.78125,0,5
01100111,01010101,0.65625,0.78125,0,4
01100110,01010111,0.71875,0.8125,0,4
01100111,01010110,0.6875,0.78125,0,4
01100111,01010111,0.71875,0.78125,0,4
011000,010111,0.875,1,0,4
011001,010110,0.75,0.875,0,4
011001,010111,0.875,0.875,0,4
0110000,0101101,0.8125,1,0,4
0110001,0101100,0.75,0.9375,0,4
0110001,0101101,0.8125,0.9375,0,4
01100000,01011001,0.78125,1,0,4
01100001,01011000,0.75,0.96875,0,4
01100001,01011001,0.78125,0.96875,0,4
01100000,01011011,0.84375,1,0,4
01100001,01011010,0.8125,0.96875,0,4
01100001,01011011,0.84375,0.96875,0,4
01100010,01011001,0.78125,0.9375,0,4
01100011,01011000,0.75,0.90625,0,4
01100011,01011001,0.78125,0.90625,0,4
01100010,01011011,0.84375,0.9375,0,4
01100011,01011010,0.8125,0.90625,0,4
01100011,01011011,0.84375,0.90625,0,4
0110000,0101111,0.9375,1,0,4
0110001,0101110,0.875,0.9375,0,4
0110001,0101111,0.9375,0.9375,0,4
01100000,01011101,0.90625,1,0,4
01100001,01011100,0.875,0.96875,0,4
01100001,01011101,0.90625,0.96875,0,4
01100000,01011111,0.96875,1,0,4
01100001,01011110,0.9375,0.96875,0,4
01100001,01011111,0.96875,0.96875,0,4
01100010,01011101,0.90625,0.9375,0,4
01100011,01011100,0.875,0.90625,0,4
01100011,01011101,0.90625,0.90625,0,4
01100010,01011111,0.96875,0.9375,0,4
01100011,01011110,0.9375,0.90625,0,4
01100011,01011111,0.96875,0.90625,0,4
0110010,0101101,0.8125,0.875,0,4
0110011,0101100,0.75,0.8125,0,4
0110011,0101101,0.8125,0.8125,0,4
01100100,01011001,0.78125,0.875,0,4
01100101,01011000,0.75,0.84375,0,4
01100101,01011001,0.78125,0.84375,0,4
01100100,01011011,0.84375,0.875,0,4
01100101,01011010,0.8125,0.84375,0,4
01100101,01011011,0.84375,0.84375,0,4
01100110,01011001,0.78125,0.8125,0,4
01100111,01011000,0.75,0.78125,0,4
01100111,01011001,0.78125,0.78125,0,4
01100110,01011011,0.84375,0.8125,0,4
01100111,01011010,0.8125,0.78125,0,4
01100111,01011011,0.84375,0.78125,0,4
0110010,0101111,0.9375,0.875,0,4
0110011,0101110,0.875,0.8125,0,4
0110011,0101111,0.9375,0.8125,0,4
01100100,01011101,0.90625,0.875,0,4
01100101,01011100,0.875,0.84375,0,4
01100101,01011101,0.90625,0.84375,0,4
01100100,01011111,0.96875,0.875,0,4
01100101,01011110,0.9375,0.84375,0,4
01100101,01011111,0.96875,0.84375,0,4
01100110,01011101,0.90625,0.8125,0,4
01100111,01011100,0.875,0.78125,0,4
01100111,01011101,0.90625,0.78125,0,4
01100110,01011111,0.96875,0.8125,0,4
01100111,01011110,0.9375,0.78125,0,4
01100111,01011111,0.96875,0.78125,0,4
011010,010101,0.625,0.75,0,5
011011,010100,0.5,0.625,0,6
011011,010101,0.625,0.625,0,5
0110100,0101001,0.5625,0.75,0,5
0110101,0101000,0.5,0.6875,0,6
0110101,0101001,0.5625,0.6875,0,5
01101000,01010001,0.53125,0.75,0,5
01101001,01010000,0.5,0.71875,0,5
01101001,01010001,0.53125,0.71875,0,5
01101000,01010011,0.59375,0.75,0,5
01101001,01010010,0.5625,0.71875,0,5
01101001,01010011,0.59375,0.71875,0,5
01101010,01010001,0.53125,0.6875,0,5
01101011,01010000,0.5,0.65625,0,6
01101011,01010001,0.53125,0.65625,0,5
01101010,01010011,0.59375,0.6875,0,5
01101011,01010010,0.5625,0.65625,0,5
01101011,01010011,0.59375,0.65625,0,5
0110100,0101011,0.6875,0.75,0,4
0110101,0101010,0.625,0.6875,0,5
0110101,0101011,0.6875,0.6875,0,5
01101000,01010101,0.65625,0.75,0,4
01101001,01010100,0.625,0.71875,0,5
01101001,01010101,0.65625,0.71875,0,5
01101000,01010111,0.71875,0.75,0,4
01101001,01010110,0.6875,0.71875,0,4
01101001,01010111,0.71875,0.71875,0,4
01101010,01010101,0.65625,0.6875,0,5
01101011,01010100,0.625,0.65625,0,5
01101011,01010101,0.65625,0.65625,0,5
01101010,01010111,0.71875,0.6875,0,4
01101011,01010110,0.6875,0.65625,0,5
01101011,01010111,0.71875,0.65625,0,4
0110110,0101001,0.5625,0.625,0,5
0110111,0101000,0.5,0.5625,0,6
0110111,0101001,0.5625,0.5625,0,5
01101100,01010001,0.53125,0.625,0,6
01101101,01010000,0.5,0.59375,0,6
01101101,01010001,0.53125,0.59375,0,6
01101100,01010011,0.59375,0.625,0,5
01101101,01010010,0.5625,0.59375,0,5
01101101,01010011,0.59375,0.59375,0,5
01101110,01010001,0.53125,0.5625,0,6
01101111,01010000,0.5,0.53125,0,6
01101111,01010001,0.53125,0.53125,0,6
01101110,01010011,0.59375,0.5625,0,5
01101111,01010010,0.5625,0.53125,0,6
01101111,01010011,0.59375,0.53125,0,5
0110110,0101011,0.6875,0.625,0,5
0110111,0101010,0.625,0.5625,0,5
0110111,0101011,0.6875,0.5625,0,5
01101100,01010101,0.65625,0.625,0,5
01101101,01010100,0.625,0.59375,0,5
01101101,01010101,0.65625,0.59375,0,5
01101100,01010111,0.71875,0.625,0,4
01101101,01010110,0.6875,0.59375,0,5
01101101,01010111,0.71875,0.59375,0,5
01101110,01010101,0.65625,0.5625,0,5
01101111,01010100,0.625,0.53125,0,5
01101111,01010101,0.65625,0.53125,0,5
01101110,01010111,0.71875,0.5625,0,5
01101111,01010110,0.6875,0.53125,0,5
01101111,01010111,0.71875,0.53125,0,5
011010,010111,0.875,0.75,0,4
011011,010110,0.75,0.625,0,4
011011,010111,0.875,0.625,0,4
0110100,0101101,0.8125,0.75,0,4
0110101,0101100,0.75,0.6875,0,4
0110101,0101101,0.8125,0.6875,0,4
01101000,01011001,0.78125,0.75,0,4
01101001,01011000,0.75,0.71875,0,4
01101001,01011001,0.78125,0.71875,0,4
01101000,01011011,0.84375,0.75,0,4
01101001,01011010,0.8125,0.71875,0,4
01101001,01011011,0.84375,0.71875,0,4
01101010,01011001,0.78125,0.6875,0,4
01101011,01011000,0.75,0.65625,0,4
01101011,01011001,0.78125,0.65625,0,4
01101010,01011011,0.84375,0.6875,0,4
01101011,01011010,0.8125,0.65625,0,4
01101011,01011011,0.84375,0.65625,0,4
0110100,0101111,0.9375,0.75,0,4
0110101,0101110,0.875,0.6875,0,4
0110101,0101111,0.9375,0.6875,0,4
01101000,01011101,0.90625,0.75,0,4
01101001,01011100,0.875,0.71875,0,4
01101001,01011101,0.90625,0.71875,0,4
01101000,01011111,0.96875,0.75,0,4
01101001,01011110,0.9375,0.71875,0,4
01101001,01011111,0.96875,0.71875,0,4
01101010,01011101,0.90625,0.6875,0,4
01101011,01011100,0.875,0.65625,0,4
01101011,01011101,0.90625,0.65625,0,4
01101010,01011111,0.96875,0.6875,0,4
01101011,01011110,0.9375,0.65625,0,4
01101011,01011111,0.96875,0.65625,0,4
0110110,0101101,0.8125,0.625,0,4
0110111,0101100,0.75,0.5625,0,4
0110111,0101101,0.8125,0.5625,0,4
01101100,01011001,0.78125,0.625,0,4
01101101,01011000,0.75,0.59375,0,4
01101101,01011001,0.78125,0.59375,0,4
01101100,01011011,0.84375,0.625,0,4
01101101,01011010,0.8125,0.59375,0,4
01101101,01011011,0.84375,0.59375,0,4
01101110,01011001,0.78125,0.5625,0,4
01101111,01011000,0.75,0.53125,0,5
01101111,01011001,0.78125,0.53125,0,4
01101110,01011011,0.84375,0.5625,0,4
01101111,01011010,0.8125,0.53125,0,4
01101111,01011011,0.84375,0.53125,0,4
0110110,0101111,0.9375,0.625,0,4
0110111,0101110,0.875,0.5625,0,4
0110111,0101111,0.9375,0.5625,0,4
01101100,01011101,0.90625,0.625,0,4
01101101,01011100,0.875,0.59375,0,4
01101101,01011101,0.90625,0.59375,0,4
01101100,01011111,0.96875,0.625,0,4
01101101,01011110,0.9375,0.59375,0,4
01101101,01011111,0.96875,0.59375,0,4
01101110,01011101,0.90625,0.5625,0,4
01101111,01011100,0.875,0.53125,0,4
01101111,01011101,0.90625,0.53125,0,4
01101110,01011111,0.96875,0.5625,0,4
01101111,01011110,0.9375,0.53125,0,4
01101111,01011111,0.96875,0.53125,0,4
01110,01001,0.25,0.5,-1,1000000
01111,01000,0,0.25,1,49
01111,01001,0.25,0.25,4,138
011100,010001,0.125,0.5,7,320
011101,010000,0,0.375,2,89
011101,010001,0.125,0.375,1,122
0111000,0100001,0.0625,0.5,4,238
0111001,0100000,0,0.4375,3,126
0111001,0100001,0.0625,0.4375,3,144
01110000,01000001,0.03125,0.5,4,211
01110001,01000000,0,0.46875,1,155
01110001,01000001,0.03125,0.46875,7,173
01110000,01000011,0.09375,0.5,1,268
01110001,01000010,0.0625,0.46875,4,181
01110001,01000011,0.09375,0.46875,1,201
01110010,01000001,0.03125,0.4375,3,133
01110011,01000000,0,0.40625,1,105
01110011,01000001,0.03125,0.40625,4,111
01110010,01000011,0.09375,0.4375,4,161
01110011,01000010,0.0625,0.40625,1,119
01110011,01000011,0.09375,0.40625,4,130
0111000,0100011,0.1875,0.5,15,597
0111001,0100010,0.125,0.4375,4,182
0111001,0100011,0.1875,0.4375,4,264
01110000,01000101,0.15625,0.5,3,408
01110001,01000100,0.125,0.46875,3,237
01110001,01000101,0.15625,0.46875,1,284
01110000,01000111,0.21875,0.5,1,1142
01110001,01000110,0.1875,0.46875,1,369
01110001,01000111,0.21875,0.46875,4,533
01110010,01000101,0.15625,0.4375,4,215
01110011,01000100,0.125,0.40625,1,145
01110011,01000101,0.15625,0.40625,3,168
01110010,01000111,0.21875,0.4375,4,353
01110011,01000110,0.1875,0.40625,1,202
01110011,01000111,0.21875,0.40625,1,261
0111010,0100001,0.0625,0.375,1,101
0111011,0100000,0,0.3125,1,67
0111011,0100001,0.0625,0.3125,4,73
01110100,01000001,0.03125,0.375,4,95
01110101,01000000,0,0.34375,4,77
01110101,01000001,0.03125,0.34375,4,81
01110100,01000011,0.09375,0.375,4,107
01110101,01000010,0.0625,0.34375,2,85
01110101,01000011,0.09375,0.34375,1,91
01110110,01000001,0.03125,0.3125,3,67
01110111,01000000,0,0.28125,1,55
01110111,01000001,0.03125,0.28125,4,60
01110110,01000011,0.09375,0.3125,1,76
01110111,01000010,0.0625,0.28125,1,61
01110111,01000011,0.09375,0.28125,1,66
0111010,0100011,0.1875,0.375,4,166
0111011,0100010,0.125,0.3125,1,87
0111011,0100011,0.1875,0.3125,4,117
01110100,01000101,0.15625,0.375,4,141
01110101,01000100,0.125,0.34375,4,102
01110101,01000101,0.15625,0.34375,1,116
01110100,01000111,0.21875,0.375,4,206
01110101,01000110,0.1875,0.34375,1,135
01110101,01000111,0.21875,0.34375,4,168
01110110,01000101,0.15625,0.3125,4,98
01110111,01000100,0.125,0.28125,4,75
01110111,01000101,0.15625,0.28125,1,84
01110110,01000111,0.21875,0.3125,1,141
01110111,01000110,0.1875,0.28125,1,100
01110111,01000111,0.21875,0.28125,5,124
011100,010011,0.375,0.5,0,10
011101,010010,0.25,0.375,4,273
011101,010011,0.375,0.375,0,19
0111000,0100101,0.3125,0.5,9936,105302
0111001,0100100,0.25,0.4375,4,552
0111001,0100101,0.3125,0.4375,0,66
01110000,01001001,0.28125,0.5,4,374
01110001,01001000,0.25,0.46875,4,1107
01110001,01001001,0.28125,0.46875,125,3829
01110000,01001011,0.34375,0.5,0,18
01110001,01001010,0.3125,0.46875,0,17
01110001,01001011,0.34375,0.46875,0,12
01110010,01001001,0.28125,0.4375,30,1356
01110011,01001000,0.25,0.40625,4,370
01110011,01001001,0.28125,0.40625,4,647
01110010,01001011,0.34375,0.4375,0,20
01110011,01001010,0.3125,0.40625,9,2619
01110011,01001011,0.34375,0.40625,0,106
0111000,0100111,0.4375,0.5,0,8
0111001,0100110,0.375,0.4375,0,11
0111001,0100111,0.4375,0.4375,0,8
01110000,01001101,0.40625,0.5,0,9
01110001,01001100,0.375,0.46875,0,10
01110001,01001101,0.40625,0.46875,0,9
01110000,01001111,0.46875,0.5,0,7
01110001,01001110,0.4375,0.46875,0,8
01110001,01001111,0.46875,0.46875,0,7
01110010,01001101,0.40625,0.4375,0,9
01110011,01001100,0.375,0.40625,0,12
01110011,01001101,0.40625,0.40625,0,11
01110010,01001111,0.46875,0.4375,0,7
01110011,01001110,0.4375,0.40625,0,11
01110011,01001111,0.46875,0.40625,0,9
0111010,0100101,0.3125,0.375,9,930
0111011,0100100,0.25,0.3125,4,181
0111011,0100101,0.3125,0.3125,1,427
01110100,01001001,0.28125,0.375,9,430
01110101,01001000,0.25,0.34375,4,220
01110101,01001001,0.28125,0.34375,1,325
01110100,01001011,0.34375,0.375,0,38
01110101,01001010,0.3125,0.34375,9,576
01110101,01001011,0.34375,0.34375,5,2807
01110110,01001001,0.28125,0.3125,6,253
01110111,01001000,0.25,0.28125,1,158
01110111,01001001,0.28125,0.28125,1,215
01110110,01001011,0.34375,0.3125,10,1145
01110111,01001010,0.3125,0.28125,7,339
01110111,01001011,0.34375,0.28125,6,777
0111010,0100111,0.4375,0.375,0,40
0111011,0100110,0.375,0.3125,0,363
0111011,0100111,0.4375,0.3125,0,12
01110100,01001101,0.40625,0.375,0,18
01110101,01001100,0.375,0.34375,15,203
01110101,01001101,0.40625,0.34375,10,1050
01110100,01001111,0.46875,0.375,0,10
01110101,01001110,0.4375,0.34375,0,64
01110101,01001111,0.46875,0.34375,0,12
01110110,01001101,0.40625,0.3125,0,35
01110111,01001100,0.375,0.28125,0,33
01110111,01001101,0.40625,0.28125,0,13
01110110,01001111,0.46875,0.3125,0,9
01110111,01001110,0.4375,0.28125,0,10
01110111,01001111,0.46875,0.28125,0,8
011110,010001,0.125,0.25,1,65
011111,010000,0,0.125,1,27
011111,010001,0.125,0.125,1,40
0111100,0100001,0.0625,0.25,1,54
0111101,0100000,0,0.1875,3,38
0111101,0100001,0.0625,0.1875,1,41
01111000,01000001,0.03125,0.25,4,52
01111001,01000000,0,0.21875,1,42
01111001,01000001,0.03125,0.21875,1,44
01111000,01000011,0.09375,0.25,4,59
01111001,01000010,0.0625,0.21875,1,48
01111001,01000011,0.09375,0.21875,1,51
01111010,01000001,0.03125,0.1875,1,39
01111011,01000000,0,0.15625,1,33
01111011,01000001,0.03125,0.15625,1,33
01111010,01000011,0.09375,0.1875,1,45
01111011,01000010,0.0625,0.15625,1,35
01111011,01000011,0.09375,0.15625,1,38
0111100,0100011,0.1875,0.25,1,86
0111101,0100010,0.125,0.1875,1,52
0111101,0100011,0.1875,0.1875,1,70
01111000,01000101,0.15625,0.25,1,75
01111001,01000100,0.125,0.21875,1,56
01111001,01000101,0.15625,0.21875,1,64
01111000,01000111,0.21875,0.25,1,107
01111001,01000110,0.1875,0.21875,1,78
01111001,01000111,0.21875,0.21875,1,95
01111010,01000101,0.15625,0.1875,1,58
01111011,01000100,0.125,0.15625,1,46
01111011,01000101,0.15625,0.15625,1,53
01111010,01000111,0.21875,0.1875,6,90
01111011,01000110,0.1875,0.15625,1,64
01111011,01000111,0.21875,0.15625,1,82
0111110,0100001,0.0625,0.125,1,31
0111111,0100000,0,0.0625,1,19
0111111,0100001,0.0625,0.0625,1,23
01111100,01000001,0.03125,0.125,1,30
01111101,01000000,0,0.09375,1,23
01111101,01000001,0.03125,0.09375,1,24
01111100,01000011,0.09375,0.125,1,33
01111101,01000010,0.0625,0.09375,1,26
01111101,01000011,0.09375,0.09375,1,31
01111110,01000001,0.03125,0.0625,1,19
01111111,01000000,0,0.03125,1,14
01111111,01000001,0.03125,0.03125,1,16
01111110,01000011,0.09375,0.0625,1,27
01111111,01000010,0.0625,0.03125,1,20
01111111,01000011,0.09375,0.03125,1,25
0111110,0100011,0.1875,0.125,1,58
0111111,0100010,0.125,0.0625,1,34
0111111,0100011,0.1875,0.0625,1,53
01111100,01000101,0.15625,0.125,1,47
01111101,01000100,0.125,0.09375,1,35
01111101,01000101,0.15625,0.09375,1,43
01111100,01000111,0.21875,0.125,7,81
01111101,01000110,0.1875,0.09375,1,55
01111101,01000111,0.21875,0.09375,1,75
01111110,01000101,0.15625,0.0625,1,41
01111111,01000100,0.125,0.03125,1,31
01111111,01000101,0.15625,0.03125,1,40
01111110,01000111,0.21875,0.0625,1,75
01111111,01000110,0.1875,0.03125,1,52
01111111,01000111,0.21875,0.03125,1,80
011110,010011,0.375,0.25,85,5123
011111,010010,0.25,0.125,1,106
011111,010011,0.375,0.125,0,18
0111100,0100101,0.3125,0.25,1,296
0111101,0100100,0.25,0.1875,1,114
0111101,0100101,0.3125,0.1875,6,252
01111000,01001001,0.28125,0.25,5,191
01111001,01001000,0.25,0.21875,1,123
01111001,01001001,0.28125,0.21875,1,170
01111000,01001011,0.34375,0.25,5,623
01111001,01001010,0.3125,0.21875,1,264
01111001,01001011,0.34375,0.21875,6,551
01111010,01001001,0.28125,0.1875,1,161
01111011,01001000,0.25,0.15625,1,109
01111011,01001001,0.28125,0.15625,1,154
01111010,01001011,0.34375,0.1875,1,543
01111011,01001010,0.3125,0.15625,1,257
01111011,01001011,0.34375,0.15625,14,592
0111100,0100111,0.4375,0.25,0,15
0111101,0100110,0.375,0.1875,0,621
0111101,0100111,0.4375,0.1875,0,10
01111000,01001101,0.40625,0.25,0,14
01111001,01001100,0.375,0.21875,1165,37401
01111001,01001101,0.40625,0.21875,0,60
01111000,01001111,0.46875,0.25,0,8
01111001,01001110,0.4375,0.21875,0,15
01111001,01001111,0.46875,0.21875,0,8
01111010,01001101,0.40625,0.1875,0,14
01111011,01001100,0.375,0.15625,0,43
01111011,01001101,0.40625,0.15625,0,16
01111010,01001111,0.46875,0.1875,0,8
01111011,01001110,0.4375,0.15625,0,9
01111011,01001111,0.46875,0.15625,0,7
0111110,0100101,0.3125,0.125,6,280
0111111,0100100,0.25,0.0625,1,118
0111111,0100101,0.3125,0.0625,1,653
01111100,01001001,0.28125,0.125,1,154
01111101,01001000,0.25,0.09375,1,105
01111101,01001001,0.28125,0.09375,1,173
01111100,01001011,0.34375,0.125,8,838
01111101,01001010,0.3125,0.09375,1,350
01111101,01001011,0.34375,0.09375,17,2486
01111110,01001001,0.28125,0.0625,1,220
01111111,01001000,0.25,0.03125,1,152
01111111,01001001,0.28125,0.03125,1,452
01111110,01001011,0.34375,0.0625,0,19
01111111,01001010,0.3125,0.03125,0,179
01111111,01001011,0.34375,0.03125,0,11
0111110,0100111,0.4375,0.125,0,8
0111111,0100110,0.375,0.0625,0,10
0111111,0100111,0.4375,0.0625,0,8
01111100,01001101,0.40625,0.125,0,12
01111101,01001100,0.375,0.09375,0,33
01111101,01001101,0.40625,0.09375,0,9
01111100,01001111,0.46875,0.125,0,7
01111101,01001110,0.4375,0.09375,0,8
01111101,01001111,0.46875,0.09375,0,7
01111110,01001101,0.40625,0.0625,0,8
01111111,01001100,0.375,0.03125,0,9
01111111,01001101,0.40625,0.03125,0,8
01111110,01001111,0.46875,0.0625,0,7
01111111,01001110,0.4375,0.03125,0,7
01111111,01001111,0.46875,0.03125,0,7
01110,01011,0.75,0.5,0,5
01111,01010,0.5,0.25,0,7
01111,01011,0.75,0.25,0,5
011100,010101,0.625,0.5,0,5
011101,010100,0.5,0.375,0,7
011101,010101,0.625,0.375,0,5
0111000,0101001,0.5625,0.5,0,6
0111001,0101000,0.5,0.4375,0,7
0111001,0101001,0.5625,0.4375,0,6
01110000,01010001,0.53125,0.5,0,6
01110001,01010000,0.5,0.46875,0,6
01110001,01010001,0.53125,0.46875,0,6
01110000,01010011,0.59375,0.5,0,5
01110001,01010010,0.5625,0.46875,0,6
01110001,01010011,0.59375,0.46875,0,5
01110010,01010001,0.53125,0.4375,0,6
01110011,01010000,0.5,0.40625,0,7
01110011,01010001,0.53125,0.40625,0,6
01110010,01010011,0.59375,0.4375,0,5
01110011,01010010,0.5625,0.40625,0,6
01110011,01010011,0.59375,0.40625,0,6
0111000,0101011,0.6875,0.5,0,5
0111001,0101010,0.625,0.4375,0,5
0111001,0101011,0.6875,0.4375,0,5
01110000,01010101,0.65625,0.5,0,5
01110001,01010100,0.625,0.46875,0,5
01110001,01010101,0.65625,0.46875,0,5
01110000,01010111,0.71875,0.5,0,5
01110001,01010110,0.6875,0.46875,0,5
01110001,01010111,0.71875,0.46875,0,5
01110010,01010101,0.65625,0.4375,0,5
01110011,01010100,0.625,0.40625,0,5
01110011,01010101,0.65625,0.40625,0,5
01110010,01010111,0.71875,0.4375,0,5
01110011,01010110,0.6875,0.40625,0,5
01110011,01010111,0.71875,0.40625,0,5
0111010,0101001,0.5625,0.375,0,6
0111011,0101000,0.5,0.3125,0,7
0111011,0101001,0.5625,0.3125,0,6
01110100,01010001,0.53125,0.375,0,6
01110101,01010000,0.5,0.34375,0,7
01110101,01010001,0.53125,0.34375,0,6
01110100,01010011,0.59375,0.375,0,6
01110101,01010010,0.5625,0.34375,0,6
01110101,01010011,0.59375,0.34375,0,6
01110110,01010001,0.53125,0.3125,0,6
01110111,01010000,0.5,0.28125,0,7
01110111,01010001,0.53125,0.28125,0,6
01110110,01010011,0.59375,0.3125,0,6
01110111,01010010,0.5625,0.28125,0,6
01110111,01010011,0.59375,0.28125,0,6
0111010,0101011,0.6875,0.375,0,5
0111011,0101010,0.625,0.3125,0,5
0111011,0101011,0.6875,0.3125,0,5
01110100,01010101,0.65625,0.375,0,5
01110101,01010100,0.625,0.34375,0,5
01110101,01010101,0.65625,0.34375,0,5
01110100,01010111,0.71875,0.375,0,5
01110101,01010110,0.6875,0.34375,0,5
01110101,01010111,0.71875,0.34375,0,5
01110110,01010101,0.65625,0.3125,0,5
01110111,01010100,0.625,0.28125,0,5
01110111,01010101,0.65625,0.28125,0,5
01110110,01010111,0.71875,0.3125,0,5
01110111,01010110,0.6875,0.28125,0,5
01110111,01010111,0.71875,0.28125,0,5
011100,010111,0.875,0.5,0,4
011101,010110,0.75,0.375,0,5
011101,010111,0.875,0.375,0,4
0111000,0101101,0.8125,0.5,0,4
0111001,0101100,0.75,0.4375,0,5
0111001,0101101,0.8125,0.4375,0,4
01110000,01011001,0.78125,0.5,0,4
01110001,01011000,0.75,0.46875,0,5
01110001,01011001,0.78125,0.46875,0,4
01110000,01011011,0.84375,0.5,0,4
01110001,01011010,0.8125,0.46875,0,4
01110001,01011011,0.84375,0.46875,0,4
01110010,01011001,0.78125,0.4375,0,4
01110011,01011000,0.75,0.40625,0,5
01110011,01011001,0.78125,0.40625,0,5
01110010,01011011,0.84375,0.4375,0,4
01110011,01011010,0.8125,0.40625,0,4
01110011,01011011,0.84375,0.40625,0,4
0111000,0101111,0.9375,0.5,0,4
0111001,0101110,0.875,0.4375,0,4
0111001,0101111,0.9375,0.4375,0,4
01110000,01011101,0.90625,0.5,0,4
01110001,01011100,0.875,0.46875,0,4
01110001,01011101,0.90625,0.46875,0,4
01110000,01011111,0.96875,0.5,0,4
01110001,01011110,0.9375,0.46875,0,4
01110001,01011111,0.96875,0.46875,0,4
01110010,01011101,0.90625,0.4375,0,4
01110011,01011100,0.875,0.40625,0,4
01110011,01011101,0.90625,0.40625,0,4
01110010,01011111,0.96875,0.4375,0,4
01110011,01011110,0.9375,0.40625,0,4
01110011,01011111,0.96875,0.40625,0,4
0111010,0101101,0.8125,0.375,0,4
0111011,0101100,0.75,0.3125,0,5
0111011,0101101,0.8125,0.3125,0,4
01110100,01011001,0.78125,0.375,0,5
01110101,01011000,0.75,0.34375,0,5
